    79    0.12558E-11    0.65654E-15    0.48858E-15   -0.21367E-13
    80    0.12232E-11    0.66322E-15    0.49038E-15   -0.21303E-13
    81    0.11910E-11    0.66964E-15    0.49194E-15   -0.21225E-13
    82    0.11591E-11    0.67581E-15    0.49325E-15   -0.21131E-13
    83    0.11275E-11    0.68172E-15    0.49431E-15   -0.21024E-13
    84    0.10962E-11    0.68736E-15    0.49513E-15   -0.20902E-13
    85    0.10653E-11    0.69274E-15    0.49571E-15   -0.20768E-13
    86    0.10348E-11    0.69784E-15    0.49605E-15   -0.20620E-13
    87    0.10047E-11    0.70267E-15    0.49615E-15   -0.20459E-13
    88    0.97497E-12    0.70722E-15    0.49601E-15   -0.20286E-13
    89    0.94566E-12    0.71149E-15    0.49564E-15   -0.20100E-13
    90    0.91677E-12    0.71547E-15    0.49504E-15   -0.19903E-13
    91    0.88833E-12    0.71917E-15    0.49421E-15   -0.19695E-13
    92    0.86033E-12    0.72258E-15    0.49316E-15   -0.19475E-13
    93    0.83278E-12    0.72569E-15    0.49188E-15   -0.19246E-13
    94    0.80571E-12    0.72852E-15    0.49039E-15   -0.19006E-13
    95    0.77910E-12    0.73104E-15    0.48869E-15   -0.18756E-13
    96    0.75298E-12    0.73327E-15    0.48678E-15   -0.18497E-13
    97    0.72734E-12    0.73520E-15    0.48466E-15   -0.18229E-13
    98    0.70221E-12    0.73683E-15    0.48234E-15   -0.17952E-13
    99    0.67758E-12    0.73817E-15    0.47983E-15   -0.17668E-13
   100    0.65346E-12    0.73920E-15    0.47713E-15   -0.17376E-13
   101    0.62984E-12    0.73994E-15    0.47424E-15   -0.17077E-13
   102    0.60672E-12    0.74039E-15    0.47118E-15   -0.16771E-13
   103    0.58412E-12    0.74055E-15    0.46795E-15   -0.16458E-13
   104    0.56202E-12    0.74041E-15    0.46455E-15   -0.16140E-13
   105    0.54044E-12    0.74000E-15    0.46099E-15   -0.15817E-13
   106    0.51936E-12    0.73930E-15    0.45728E-15   -0.15488E-13
   107    0.49881E-12    0.73832E-15    0.45342E-15   -0.15155E-13
   108    0.47876E-12    0.73706E-15    0.44942E-15   -0.14818E-13
   109    0.45924E-12    0.73552E-15    0.44528E-15   -0.14477E-13
   110    0.44023E-12    0.73371E-15    0.44102E-15   -0.14133E-13
   111    0.42174E-12    0.73163E-15    0.43663E-15   -0.13786E-13
   112    0.40378E-12    0.72928E-15    0.43212E-15   -0.13437E-13
   113    0.38633E-12    0.72665E-15    0.42750E-15   -0.13086E-13
   114    0.36942E-12    0.72377E-15    0.42278E-15   -0.12734E-13
   115    0.35302E-12    0.72062E-15    0.41796E-15   -0.12381E-13
   116    0.33715E-12    0.71721E-15    0.41304E-15   -0.12027E-13
   117    0.32179E-12    0.71356E-15    0.40804E-15   -0.11672E-13
   118    0.30693E-12    0.70965E-15    0.40296E-15   -0.11318E-13
   119    0.29258E-12    0.70551E-15    0.39780E-15   -0.10964E-13
   120    0.27872E-12    0.70113E-15    0.39257E-15   -0.10611E-13
   121    0.26534E-12    0.69653E-15    0.38728E-15   -0.10258E-13
   122    0.25245E-12    0.69170E-15    0.38194E-15   -0.99071E-14
   123    0.24004E-12    0.68665E-15    0.37654E-15   -0.95578E-14
   124    0.22809E-12    0.68140E-15    0.37110E-15   -0.92104E-14
   125    0.21661E-12    0.67594E-15    0.36562E-15   -0.88653E-14
   126    0.20558E-12    0.67028E-15    0.36011E-15   -0.85229E-14
   127    0.19500E-12    0.66443E-15    0.35458E-15   -0.81835E-14
   128    0.18487E-12    0.65839E-15    0.34903E-15   -0.78474E-14
   129    0.17517E-12    0.65217E-15    0.34346E-15   -0.75150E-14
   130    0.16590E-12    0.64577E-15    0.33788E-15   -0.71865E-14
   131    0.15706E-12    0.63921E-15    0.33231E-15   -0.68623E-14
   132    0.14863E-12    0.63248E-15    0.32674E-15   -0.65428E-14
   133    0.14062E-12    0.62559E-15    0.32118E-15   -0.62280E-14
   134    0.13300E-12    0.61855E-15    0.31563E-15   -0.59182E-14
   135    0.12577E-12    0.61138E-15    0.31011E-15   -0.56135E-14
   136    0.11893E-12    0.60407E-15    0.30460E-15   -0.53140E-14
   137    0.11245E-12    0.59663E-15    0.29913E-15   -0.50199E-14
   138    0.10634E-12    0.58908E-15    0.29368E-15   -0.47314E-14
   139    0.10058E-12    0.58141E-15    0.28828E-15   -0.44485E-14
   140    0.95170E-13    0.57365E-15    0.28291E-15   -0.41716E-14
   141    0.90090E-13    0.56578E-15    0.27759E-15   -0.39006E-14
   142    0.85336E-13    0.55783E-15    0.27232E-15   -0.36357E-14
   143    0.80898E-13    0.54980E-15    0.26710E-15   -0.33772E-14
   144    0.76767E-13    0.54170E-15    0.26195E-15   -0.31251E-14
   145    0.72933E-13    0.53353E-15    0.25686E-15   -0.28796E-14
   146    0.69387E-13    0.52531E-15    0.25183E-15   -0.26408E-14
   147    0.66121E-13    0.51703E-15    0.24688E-15   -0.24090E-14
   148    0.63124E-13    0.50872E-15    0.24201E-15   -0.21842E-14
   149    0.60388E-13    0.50036E-15    0.23721E-15   -0.19666E-14
   150    0.57904E-13    0.49199E-15    0.23250E-15   -0.17561E-14
   151    0.55662E-13    0.48359E-15    0.22788E-15   -0.15529E-14
   152    0.53654E-13    0.47518E-15    0.22334E-15   -0.13568E-14
