   122    0.46672E-09    0.13406E-12   -0.49136E-11    0.51560E-06    0.56772E-09
   123    0.47141E-09    0.13512E-12   -0.49851E-11    0.51227E-06    0.55963E-09
   124    0.47610E-09    0.13612E-12   -0.50551E-11    0.50896E-06    0.55168E-09
   125    0.48080E-09    0.13706E-12   -0.51234E-11    0.50568E-06    0.54388E-09
   126    0.48550E-09    0.13795E-12   -0.51901E-11    0.50243E-06    0.53622E-09
   127    0.49021E-09    0.13878E-12   -0.52549E-11    0.49921E-06    0.52870E-09
   128    0.49493E-09    0.13956E-12   -0.53180E-11    0.49601E-06    0.52131E-09
   129    0.49965E-09    0.14027E-12   -0.53791E-11    0.49283E-06    0.51406E-09
   130    0.50437E-09    0.14092E-12   -0.54382E-11    0.48969E-06    0.50693E-09
   131    0.50909E-09    0.14151E-12   -0.54953E-11    0.48656E-06    0.49993E-09
   132    0.51381E-09    0.14203E-12   -0.55503E-11    0.48347E-06    0.49306E-09
   133    0.51852E-09    0.14250E-12   -0.56031E-11    0.48040E-06    0.48631E-09
   134    0.52324E-09    0.14290E-12   -0.56536E-11    0.47735E-06    0.47967E-09
   135    0.52795E-09    0.14323E-12   -0.57019E-11    0.47433E-06    0.47315E-09
   136    0.53266E-09    0.14351E-12   -0.57477E-11    0.47134E-06    0.46675E-09
   137    0.53736E-09    0.14372E-12   -0.57912E-11    0.46837E-06    0.46046E-09
   138    0.54205E-09    0.14387E-12   -0.58322E-11    0.46542E-06    0.45428E-09
   139    0.54673E-09    0.14395E-12   -0.58706E-11    0.46250E-06    0.44820E-09
   140    0.55140E-09    0.14397E-12   -0.59065E-11    0.45960E-06    0.44223E-09
   141    0.55606E-09    0.14394E-12   -0.59397E-11    0.45673E-06    0.43636E-09
   142    0.56071E-09    0.14383E-12   -0.59702E-11    0.45388E-06    0.43059E-09
   143    0.56534E-09    0.14367E-12   -0.59979E-11    0.45105E-06    0.42491E-09
   144    0.56995E-09    0.14345E-12   -0.60228E-11    0.44825E-06    0.41934E-09
   145    0.57455E-09    0.14316E-12   -0.60448E-11    0.44546E-06    0.41385E-09
   146    0.57913E-09    0.14281E-12   -0.60639E-11    0.44271E-06    0.40845E-09
