61	2.35404965911960e-12	2.92985438936117e-17	3.06856325225149e-17	-4.96176416126589e-16
62	2.37208450467132e-12	3.02592711051258e-17	3.16471677468227e-17	-5.04684790842522e-16
63	2.39008433633533e-12	3.12406026428752e-17	3.26302499789580e-17	-5.13746654322027e-16
64	2.40791448531268e-12	3.22428078444575e-17	3.36375725948994e-17	-5.23309485733524e-16
65	2.42560053867520e-12	3.32680414106557e-17	3.46677889066577e-17	-5.33280363605757e-16
66	2.44313037623096e-12	3.43141486406868e-17	3.57195522262436e-17	-5.43605420419157e-16
67	2.46036932918105e-12	3.53843615857251e-17	3.67955559296355e-17	-5.54217321774261e-16
68	2.47746553320428e-12	3.64777375641781e-17	3.78958000168336e-17	-5.65050079959599e-16
69	2.49441898830065e-12	3.75949499200404e-17	3.90175911118593e-17	-5.76024240383806e-16
70	2.51109502567124e-12	3.87366719973066e-17	4.01649692786803e-17	-5.87087282215302e-16
71	2.52764178099487e-12	3.99031731335746e-17	4.13365878293073e-17	-5.98179951182560e-16
72	2.54405925427153e-12	4.10936453160508e-17	4.25324467637404e-17	-6.09322447605421e-16
73	2.56009157478327e-12	4.23099739079202e-17	4.37525460819796e-17	-6.20572679067419e-16
74	2.57602020031984e-12	4.35522935779817e-17	4.49995791600034e-17	-6.31931992256544e-16
75	2.59157848665937e-12	4.48211430014309e-17	4.62721993098224e-17	-6.43456948068344e-16
76	2.60704789159162e-12	4.61153101590775e-17	4.75730999074152e-17	-6.55202760710378e-16
77	2.62215907751873e-12	4.74369497517044e-17	4.89022809527818e-17	-6.67174816934602e-16
78	2.63707230031142e-12	4.87848497601212e-17	5.02597424459221e-17	-6.79439104452487e-16
79	2.65178890665769e-12	5.01606262099150e-17	5.16454843868361e-17	-6.92001010015992e-16
80	2.66618769463850e-12	5.15650871138793e-17	5.30595067755239e-17	-7.04929214712566e-16
81	2.68028213113374e-12	5.29967511152260e-17	5.45058496759532e-17	-7.18239878798081e-16
82	2.69419207137446e-12	5.44564262267486e-17	5.59818197121455e-17	-7.31899335072805e-16
83	2.70779766012962e-12	5.59468058244256e-17	5.74887635720899e-17	-7.45903543472772e-16
84	2.72109755071122e-12	5.74645231882838e-17	5.90253345677973e-17	-7.60218836798249e-16
85	2.73410386331117e-12	5.90118676879051e-17	6.05915326992677e-17	-7.74811547849508e-16
86	2.74695396010437e-12	6.05928793872570e-17	6.21873579665011e-17	-7.89650702802795e-16
87	2.75937581011699e-12	6.22008248463934e-17	6.38141570574867e-17	-8.04716101338271e-16
88	2.77151889571585e-12	6.38424375052605e-17	6.54705832842353e-17	-8.20002356703981e-16
89	2.78350172544399e-12	6.55136772998906e-17	6.71566366467469e-17	-8.35421934180625e-16
90	2.79507112195943e-12	6.72172376062621e-17	6.88736638330107e-17	-8.51011194343910e-16
91	2.80637387425301e-12	6.89531184243750e-17	7.06203181550375e-17	-8.66709536234324e-16
92	2.81738170187695e-12	7.07213197542295e-17	7.23952529248380e-17	-8.82537160171703e-16
93	2.82812423196701e-12	7.25245349718037e-17	7.42025082063800e-17	-8.98515613163875e-16
94	2.83858665095531e-12	7.43600707011195e-17	7.60407373116741e-17	-9.14650281962798e-16
95	2.84877030552984e-12	7.62306203181550e-17	7.79085935527313e-17	-9.30962713576298e-16
96	2.85882198468142e-12	7.81361838229105e-17	7.98087703055298e-17	-9.47447521252420e-16
97	2.86871475465028e-12	8.00767612153859e-17	8.17412675700699e-17	-9.64137025502904e-16
98	2.87833010689336e-12	8.20523524955812e-17	8.37074320343406e-17	-9.81025839575793e-16
99	2.88780136352159e-12	8.40656510394748e-17	8.57032236343742e-17	-9.98147630670819e-16
100	2.89724837976601e-12	8.61153101590775e-17	8.77340291221278e-17	-1.01552259910782e-15
101	2.90643144516455e-12	8.82026765423786e-17	8.97985018096120e-17	-1.03313189125495e-15
102	2.91559296355526e-12	9.03264035013888e-17	9.18952950088376e-17	-1.05102129450383e-15
103	2.92461038633112e-12	9.24918777880650e-17	9.40257554077940e-17	-1.06919888898241e-15
104	2.93360626209915e-12	9.46937126504503e-17	9.61925763824594e-17	-1.08765928793873e-15
105	2.94245804225234e-12	9.69346014645232e-17	9.83930645568555e-17	-1.10643346519653e-15
106	2.95130308896558e-12	9.92172376062621e-17	1.00627219930982e-16	-1.12553219425974e-15
107	2.96012658867099e-12	1.01538927699689e-16	1.02897735880818e-16	-1.14495951519232e-15
108	2.96892854136857e-12	1.03902365120781e-16	1.05205959094352e-16	-1.16475151923239e-15
109	2.97784496254524e-12	1.06307549869540e-16	1.07547849507617e-16	-1.18491386246949e-15
110	2.98675330359397e-12	1.08753135257975e-16	1.09927447184580e-16	-1.20544061947648e-15
111	2.99564144432287e-12	1.11243161350055e-16	1.12342058749264e-16	-1.22636586145947e-15
112	3.00465752041074e-12	1.13774934769801e-16	1.14795724265634e-16	-1.24768258564094e-15
113	3.01364127598687e-12	1.16349802205202e-16	1.17285750357714e-16	-1.26941110007575e-15
114	3.02275296692198e-12	1.18970457032236e-16	1.19813483713492e-16	-1.29154448278764e-15
115	3.03183368403333e-12	1.21632859186937e-16	1.22378924332969e-16	-1.31407605420419e-15
116	3.04090901439273e-12	1.24342395421261e-16	1.24982072216143e-16	-1.33702577224139e-15
117	3.05008803972730e-12	1.27095025671240e-16	1.27621580675027e-16	-1.36038649945291e-15
118	3.05926302499790e-12	1.29892096624863e-16	1.30302836461577e-16	-1.38416631596667e-15
119	3.06840838313273e-12	1.32737648346099e-16	1.33020452823836e-16	-1.40837033919704e-15
120	3.07767090312263e-12	1.35627640770979e-16	1.35775776449794e-16	-1.43300530258396e-15
121	3.08691860954465e-12	1.38566113963471e-16	1.38571500715428e-16	-1.45806581937547e-15
122	3.09628617119771e-12	1.41550374547597e-16	1.41406278932750e-16	-1.48355592963555e-15
123	3.10548943691609e-12	1.44581769211346e-16	1.44280111101759e-16	-1.50948506018012e-15
124	3.11481390455349e-12	1.47661644642707e-16	1.47192997222456e-16	-1.53585859776113e-15
125	3.12412355862301e-12	1.50791347529669e-16	1.50146283982830e-16	-1.56266980893864e-15
126	3.13340627893275e-12	1.53968184496255e-16	1.53137278006902e-16	-1.58993889403249e-15
127	3.14279808096962e-12	1.57194848918441e-16	1.56171366046629e-16	-1.61764565272283e-15
128	3.15205521420756e-12	1.60471340796229e-16	1.59244508038044e-16	-1.64587761972898e-15
129	3.16140796229274e-12	1.63796313441629e-16	1.62358050669136e-16	-1.67446511236428e-15
130	3.17074993687400e-12	1.67173806918610e-16	1.65511993939904e-16	-1.70347142496423e-15
131	3.17993165558455e-12	1.70601127851191e-16	1.68709031226328e-16	-1.73303526639172e-15
132	3.18923726959010e-12	1.74078276239374e-16	1.71943775776450e-16	-1.76316741015066e-15
133	3.19851864321185e-12	1.77610638835115e-16	1.75222961030216e-16	-1.79360929214713e-15
134	3.20777577644979e-12	1.81194175574447e-16	1.78539853547681e-16	-1.82462486322700e-15
135	3.21699385573605e-12	1.84828886457369e-16	1.81898493392812e-16	-1.85611716185506e-15
136	3.22606514603148e-12	1.88517464859860e-16	1.85297533877620e-16	-1.88821547007828e-15
137	3.23524821143001e-12	1.92258564093932e-16	1.88745055130040e-16	-1.92065987711472e-15
138	3.24426967426984e-12	1.96054877535561e-16	1.92218163454255e-16	-1.95373453413012e-15
139	3.25326689672586e-12	1.99905058496760e-16	1.95745139298039e-16	-1.98745560138036e-15
140	3.26222641191819e-12	2.03810453665516e-16	1.99309822405521e-16	-2.02155374126757e-15
141	3.27102567123980e-12	2.07771063041832e-16	2.02914906152681e-16	-2.05629829138961e-15
142	3.27978722329770e-12	2.11785539937716e-16	2.06560390539517e-16	-2.09159498358724e-15
143	3.28852318828381e-12	2.15859271105126e-16	2.10243582190051e-16	-2.12743035098056e-15
144	3.29709889739921e-12	2.19986869792105e-16	2.13967174480263e-16	-2.16383132732935e-15
145	3.30548876357209e-12	2.24171029374632e-16	2.17743287602054e-16	-2.20078444575372e-15
146	3.31398771147210e-12	2.28414443228684e-16	2.21544987795640e-16	-2.23845130881239e-15
147	3.32219173470247e-12	2.32714417978285e-16	2.25399208820806e-16	-2.27671071458631e-15
148	3.33034323710125e-12	2.37072300311422e-16	2.29292483797660e-16	-2.31554919619561e-15
149	3.33847049911624e-12	2.41490783604074e-16	2.33211345846309e-16	-2.35502062115984e-15
150	3.34628936958169e-12	2.45965827792273e-16	2.37184075414527e-16	-2.39508458883932e-15
151	3.35405571921555e-12	2.50501472939988e-16	2.41207979126336e-16	-2.43579496675364e-15
152	3.36166181297871e-12	2.55097719047218e-16	2.45257469909940e-16	-2.47725948994192e-15
153	3.36922885279017e-12	2.59750526049996e-16	2.49346014645232e-16	-2.51922228768622e-15
154	3.37660870297113e-12	2.64462587324299e-16	2.53473613332211e-16	-2.56195269758438e-15
155	3.38382829728137e-12	2.69233902870129e-16	2.57653732850770e-16	-2.60518138203855e-15
156	3.39087282215302e-12	2.74063125999495e-16	2.61859439441125e-16	-2.64917767864658e-15
157	3.39787829307297e-12	2.78946216648430e-16	2.66117666863059e-16	-2.69368571669051e-15
158	3.40470869455433e-12	2.83892601632859e-16	2.70401481356788e-16	-2.73882669808939e-15
159	3.41136537328508e-12	2.88899587576803e-16	2.74736469994108e-16	-2.78461408972309e-15
160	3.41798165137615e-12	2.93967174480263e-16	2.79098392391213e-16	-2.83103442471172e-15
161	3.42442286002862e-12	2.99083242151334e-16	2.83511488931908e-16	-2.87797996801616e-15
162	3.43070246612238e-12	3.04258564093932e-16	2.87950172544399e-16	-2.92555845467553e-15
163	3.43694032488848e-12	3.09483713492130e-16	2.92426563420588e-16	-2.97379681844963e-15
164	3.44299099402407e-12	3.14781584041747e-16	2.96956821816345e-16	-3.02268159245855e-15
165	3.44902684959179e-12	3.20126588670987e-16	3.01511320595909e-16	-3.07207810790338e-15
166	3.45487416884101e-12	3.25532194259742e-16	3.06103526639172e-16	-3.12212103358303e-15
167	3.46055988553152e-12	3.30986280616110e-16	3.10722666442219e-16	-3.17270263445838e-15
168	3.46605437252756e-12	3.36498274556014e-16	3.15391633700867e-16	-3.22393064556856e-15
169	3.47153673933171e-12	3.42072216143422e-16	3.20101001599192e-16	-3.27568386499453e-15
170	3.47696254524030e-12	3.47690598434475e-16	3.24834609881323e-16	-3.32796229273630e-15
171	3.48209073310327e-12	3.53385741940914e-16	3.29607272115142e-16	-3.38090059759280e-15
172	3.48731184243750e-12	3.59110512583116e-16	3.34417641612659e-16	-3.43436411076509e-15
173	3.49223668041411e-12	3.64910697752714e-16	3.39253598181971e-16	-3.48850096793199e-15
174	3.49711707768706e-12	3.70755323625958e-16	3.44140728894874e-16	-3.54317650029459e-15
175	3.50195707432034e-12	3.76647083578823e-16	3.49053446679572e-16	-3.59837724097298e-15
176	3.50663277501894e-12	3.82612911371097e-16	3.54003871727969e-16	-3.65411665684707e-15
177	3.51113205959094e-12	3.88609712987122e-16	3.58979883848161e-16	-3.71039474791684e-15
178	3.51560037033920e-12	3.94679235754566e-16	3.63993603232051e-16	-3.76733271610134e-15
179	3.51989361164885e-12	4.00795892601633e-16	3.69045029879640e-16	-3.82470162444239e-15
180	3.52415587913475e-12	4.06956990152344e-16	3.74135510478916e-16	-3.88274387677805e-15
181	3.52824038380608e-12	4.13189462166484e-16	3.79250231461998e-16	-3.94131133742951e-15
182	3.53229526134164e-12	4.19454254692366e-16	3.84389192828887e-16	-4.00030973823752e-15
183	3.53617237606262e-12	4.25791768369666e-16	3.89580675027355e-16	-4.05996801616026e-15
184	3.53991212860870e-12	4.32175069438599e-16	3.94796397609629e-16	-4.12005723423954e-15
185	3.54372864237017e-12	4.38601464523188e-16	4.00036360575709e-16	-4.18069859439441e-15
186	3.54713845635889e-12	4.45087113879303e-16	4.05314030805488e-16	-4.24189209662486e-15
187	3.55067889908257e-12	4.51632017506944e-16	4.10630754986954e-16	-4.30363774093090e-15
188	3.55408063294336e-12	4.58221361838229e-16	4.15971719552226e-16	-4.36594899419241e-15
189	3.55734500462924e-12	4.64853800185170e-16	4.21336924501305e-16	-4.42867772073058e-15
190	3.56060533625116e-12	4.71546839491625e-16	4.26739836714081e-16	-4.49197205622422e-15
191	3.56359094352327e-12	4.78295093005639e-16	4.32166989310664e-16	-4.55567039811464e-15
192	3.56670852621833e-12	4.85089133911287e-16	4.37631849170945e-16	-4.61996128272031e-15
193	3.56955138456359e-12	4.91926268832590e-16	4.43135762982914e-16	-4.68481777628146e-15
194	3.57239020284488e-12	4.98821311337430e-16	4.48649103610807e-16	-4.75007827623937e-15
195	3.57509031226328e-12	5.05775608113795e-16	4.54201498190388e-16	-4.81586398451309e-15
196	3.57778503492972e-12	5.12771652217827e-16	4.59790253345678e-16	-4.88217490110260e-15
197	3.58020503324636e-12	5.19812137025503e-16	4.65404595572763e-16	-4.94887635720899e-15
198	3.58261964481104e-12	5.26909182728727e-16	4.71041831495665e-16	-5.01622422355021e-15
199	3.58503021631176e-12	5.34052015823584e-16	4.76704654490363e-16	-5.08396262940830e-15
200	3.58730073226159e-12	5.41248716438010e-16	4.82403838060769e-16	-5.15221277670230e-15
201	3.58929517717364e-12	5.48491204444070e-16	4.88127262014982e-16	-5.22085346351317e-15
202	3.59155491961956e-12	5.55775439777797e-16	4.93888393232893e-16	-5.29000589175995e-15
203	3.59353993771568e-12	5.63113542631092e-16	4.99673764834610e-16	-5.35967006144264e-15
204	3.59538490026092e-12	5.70501472939988e-16	5.05469909940241e-16	-5.42985943944113e-15
205	3.59722447605420e-12	5.77941924080465e-16	5.11317229189462e-16	-5.50027775439778e-15
206	3.59905866509553e-12	5.85407962292736e-16	5.17173975254608e-16	-5.57120781079034e-15
207	3.60061947647504e-12	5.92938641528491e-16	5.23056308391550e-16	-5.64238027102096e-15
208	3.60230956990152e-12	6.00494907836041e-16	5.28975002104200e-16	-5.71406447268748e-15
209	3.60386095446511e-12	6.08115815167074e-16	5.34917936200657e-16	-5.78611228011110e-15
210	3.60513761467890e-12	6.15747496002020e-16	5.40885110680919e-16	-5.85838902449289e-15
211	3.60667957242656e-12	6.23445164548439e-16	5.46876525544988e-16	-5.93117751031058e-15
212	3.60794815251242e-12	6.31181887046545e-16	5.52892180792863e-16	-6.00406026428752e-15
213	3.60907802373538e-12	6.38956316808349e-16	5.58930729736554e-16	-6.07744129282047e-15
214	3.61033717700530e-12	6.46768453833852e-16	5.64994865752041e-16	-6.15106472519148e-15
215	3.61145896810033e-12	6.54604831243161e-16	5.71081895463345e-16	-6.22490362764077e-15
216	3.61244070364447e-12	6.62493729484050e-16	5.77206632438347e-16	-6.29909266896726e-15
217	3.61328507701372e-12	6.70420334988637e-16	5.83342142917263e-16	-6.37352411413181e-15
218	3.61439340122885e-12	6.78371180877031e-16	5.89501893779985e-16	-6.44817102937463e-15
219	3.61522969447016e-12	6.86361080717111e-16	5.95685885026513e-16	-6.52289874589681e-15
220	3.61592862553657e-12	6.94388687820890e-16	6.01906236848750e-16	-6.59799006817608e-15
221	3.61662351653901e-12	7.02439188620487e-16	6.08137362174901e-16	-6.67329686053362e-15
222	3.61731436747748e-12	7.10543556939652e-16	6.14380607692955e-16	-6.74868445417053e-15
223	3.61786785624106e-12	7.18670818954633e-16	6.20658867098729e-16	-6.82415284908678e-15
224	3.61855197373958e-12	7.26822321353422e-16	6.26962713576298e-16	-6.89997138288023e-15
225	3.61909872906321e-12	7.35012877703897e-16	6.33277333557781e-16	-6.97573604915411e-15
226	3.61950812221194e-12	7.43226327750189e-16	6.39628314114974e-16	-7.05170271862638e-15
227	3.61991482198468e-12	7.51465364868277e-16	6.45990068176079e-16	-7.12775018937800e-15
228	3.62018415958253e-12	7.59740762562074e-16	6.52376062620992e-16	-7.20399966332800e-15
229	3.62058547260332e-12	7.68041747327666e-16	6.58771483881828e-16	-7.28019526975844e-15
230	3.62084942344920e-12	7.76365625789075e-16	6.65205959094352e-16	-7.35645821058833e-15
231	3.62111068091912e-12	7.84713744634290e-16	6.71649861122801e-16	-7.43278848581769e-15
232	3.62123457621412e-12	7.93087450551300e-16	6.78118003535056e-16	-7.50918609544651e-15
233	3.62135712482114e-12	8.01497517044020e-16	6.84596919451225e-16	-7.58551637067587e-15
234	3.62147698005218e-12	8.09918357040653e-16	6.91112195943102e-16	-7.66191398030469e-15
235	3.62159414190725e-12	8.18376904300985e-16	6.97626125746991e-16	-7.73837892433297e-15
236	3.62157528827540e-12	8.26831411497349e-16	7.04176416126589e-16	-7.81462839828297e-15
237	3.62168975675448e-12	8.35324972645400e-16	7.10736133322111e-16	-7.89093173975255e-15
238	3.62166686305867e-12	8.43827960609376e-16	7.17321437589429e-16	-7.96716774682266e-15
239	3.62150795387594e-12	8.52355188957159e-16	7.23916168672671e-16	-8.04332295261342e-15
240	3.62148236680414e-12	8.60906657688747e-16	7.30535140139719e-16	-8.11939735712482e-15
241	3.62132076424543e-12	8.69481020116152e-16	7.37164885110681e-16	-8.19552562915579e-15
242	3.62115646831075e-12	8.78052689167579e-16	7.43818870465449e-16	-8.27131722918946e-15
243	3.62099217237606e-12	8.86647251914822e-16	7.50482282636142e-16	-8.34700109418399e-15
244	3.62096119855231e-12	8.95280868613753e-16	7.57169935190641e-16	-8.42261762477906e-15
245	3.62065954044272e-12	9.03895631680835e-16	7.63881828128945e-16	-8.49813988721488e-15
246	3.62049255113206e-12	9.12535981819712e-16	7.70589681003283e-16	-8.57331201077350e-15
247	3.62018954633448e-12	9.21199225654406e-16	7.77335241141318e-16	-8.64838986617288e-15
248	3.61988519484892e-12	9.29858429425133e-16	7.84078107903375e-16	-8.72337345341301e-15
249	3.61957949667536e-12	9.38541873579665e-16	7.90845215049238e-16	-8.79800690177594e-15
250	3.61940981398872e-12	9.47234744550122e-16	7.97621749011026e-16	-8.87253261509974e-15
251	3.61896944701624e-12	9.55938389024493e-16	8.04422523356620e-16	-8.94656005386752e-15
252	3.61866240215470e-12	9.64651460314788e-16	8.11232724518138e-16	-9.02064136015487e-15
253	3.61835670398115e-12	9.73375305108997e-16	8.18068512751452e-16	-9.09421092500632e-15
254	3.61804965911960e-12	9.82108576719131e-16	8.24900260920798e-16	-9.16769968857840e-15
255	3.61760659877115e-12	9.90837808265298e-16	8.31756249473950e-16	-9.24097298207222e-15
256	3.61729955390960e-12	9.99591280195270e-16	8.38635131722919e-16	-9.31388266980894e-15
257	3.61699116236007e-12	1.00834071206127e-15	8.45526134163791e-16	-9.38630754986954e-15
258	3.61654810201162e-12	1.01712785119098e-15	8.52426563420588e-16	-9.45878629744971e-15
259	3.61623971046208e-12	1.02589748337682e-15	8.59351233061190e-16	-9.53076677047387e-15
260	3.61579665011363e-12	1.03469000925848e-15	8.66286676205707e-16	-9.60241057150072e-15
261	3.61535358976517e-12	1.04347984176416e-15	8.73246359734029e-16	-9.67398703812810e-15
262	3.61491052941672e-12	1.05227910108577e-15	8.80202003198384e-16	-9.74494402828045e-15
263	3.61446746906826e-12	1.06110260079118e-15	8.87195353926437e-16	-9.81595488595236e-15
264	3.61415773083074e-12	1.06990859355273e-15	8.94199478158404e-16	-9.88635973402912e-15
265	3.61371467048228e-12	1.07875094688999e-15	9.01214375894285e-16	-9.95642791010858e-15
266	3.61327161013383e-12	1.08757713997138e-15	9.08253514013972e-16	-1.00262940829896e-14
267	3.61282854978537e-12	1.09643834694049e-15	9.15303425637573e-16	-1.00958370507533e-14
268	3.61238414274893e-12	1.10528474034172e-15	9.22364110765087e-16	-1.01650298796398e-14
269	3.61194108240047e-12	1.11413921387089e-15	9.29447689588419e-16	-1.02336436326909e-14
270	3.61149802205202e-12	1.12301792778386e-15	9.36556855483545e-16	-1.03020419156637e-14
271	3.61105630839155e-12	1.13188048144096e-15	9.43675448194596e-16	-1.03701304603990e-14
272	3.61061324804309e-12	1.14077804898578e-15	9.50819627977443e-16	-1.04378823331369e-14
273	3.61030620318155e-12	1.14967292315462e-15	9.57973234576214e-16	-1.05051897988385e-14
274	3.60986314283309e-12	1.15856375725949e-15	9.65137614678899e-16	-1.05721605925427e-14
275	3.60928810706170e-12	1.16747883174817e-15	9.72327581853379e-16	-1.06386869792105e-14
276	3.60884639340123e-12	1.17638986617288e-15	9.79540442723676e-16	-1.07049036276408e-14
277	3.60840602642875e-12	1.18531032741352e-15	9.86764077097887e-16	-1.07705277333558e-14
278	3.60796565945627e-12	1.19424021547008e-15	9.94013298543894e-16	-1.08359767696322e-14
279	3.60765996128272e-12	1.20316741015066e-15	1.00127194680582e-15	-1.09009679319923e-14
280	3.60722094099823e-12	1.21210403164717e-15	1.00854136857167e-15	-1.09653934853969e-14
281	3.60678192071374e-12	1.22105007995960e-15	1.01584984428920e-15	-1.10293746317650e-14
282	3.60634290042926e-12	1.23000690177594e-15	1.02315427994277e-15	-1.10930460398956e-14
283	3.60590522683276e-12	1.23897315040821e-15	1.03049776954802e-15	-1.11562865078697e-14
284	3.60546889992425e-12	1.24793535897652e-15	1.03785203265718e-15	-1.12190825688073e-14
285	3.60516724181466e-12	1.25690699436074e-15	1.04521572258227e-15	-1.12813130207895e-14
286	3.60473091490615e-12	1.26588940324888e-15	1.05260499957916e-15	-1.13432472014140e-14
287	3.60443195017254e-12	1.27486777207306e-15	1.06001851695985e-15	-1.14046023062032e-14
288	3.60399696995202e-12	1.28385556771316e-15	1.06744280784446e-15	-1.14655399377157e-14
289	3.60369800521842e-12	1.29283932328929e-15	1.07489268580086e-15	-1.15260600959515e-14
290	3.60326571837387e-12	1.30184731924922e-15	1.08236545745308e-15	-1.15861493140308e-14
291	3.60296944701624e-12	1.31086339533709e-15	1.08985034929720e-15	-1.16455382543557e-14
292	3.60267317565861e-12	1.31986331116909e-15	1.09735948152512e-15	-1.17045097214039e-14
293	3.60224358219005e-12	1.32887400050501e-15	1.10487938725697e-15	-1.17631983839744e-14
294	3.60195000420840e-12	1.33790623684875e-15	1.11242353337261e-15	-1.18210655668715e-14
295	3.60165642622675e-12	1.34692231293662e-15	1.11999191987206e-15	-1.18786499452908e-14
296	3.60136419493309e-12	1.35594646915243e-15	1.12757242656342e-15	-1.19355609797155e-14
297	3.60107331032741e-12	1.36498139887215e-15	1.13517717363858e-15	-1.19920545408636e-14
298	3.60091844120865e-12	1.37402710209578e-15	1.14280616109755e-15	-1.20479959599360e-14
